Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
2495108550,"Jul 1, 2019, 12:56:31 PM",Morning Hike,Hike,,3681,4.50,,false,,activities/2495108550.gpx,78.01789855957031,,3681.0,3153.0,4507.0,3.700000047683716,,85.49427032470703,,2535.39990234375,2592.39990234375,12.100000381469727,0.026625249534845352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497867180,"Jul 2, 2019, 12:57:43 PM",Neighborhood security ,Hike,,4179,4.36,,false,,activities/2497867180.gpx,78.01789855957031,,4179.0,3080.0,4363.7001953125,2.299999952316284,,85.8702392578125,,2535.89990234375,2592.39990234375,15.100000381469727,0.05270756408572197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498974959,"Jul 2, 2019, 6:46:17 PM",Honoring the life of papa Bruce ,Walk,,4641,4.80,,false,,activities/2498974959.gpx,78.01789855957031,,4641.0,4040.0,4800.2998046875,2.0,,18.18238067626953,,2655.699951171875,2667.89990234375,4.5,-0.020832031965255737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499578280,"Jul 3, 2019, 12:47:37 AM",Family laps ,Walk,,2705,1.98,,false,,activities/2499578280.gpx,78.01789855957031,,2705.0,1507.0,1988.300048828125,1.899999976158142,,32.978153228759766,,2535.60009765625,2548.10009765625,17.700000762939453,0.10561786592006683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500752073,"Jul 3, 2019, 12:59:17 PM",Patrol,Hike,,3634,4.30,,false,,activities/2500752073.gpx,78.01789855957031,,3634.0,2963.0,4302.2998046875,2.0999999046325684,,83.5585708618164,,2535.60009765625,2592.39990234375,12.399999618530273,0.03021639585494995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503561376,"Jul 4, 2019, 12:57:29 PM",Parade patrol,Hike,,4618,4.43,,false,,activities/2503561376.gpx,78.01789855957031,,4618.0,3150.0,4429.5,2.200000047683716,,83.0442886352539,,2535.60009765625,2592.39990234375,12.100000381469727,0.013545546680688858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506234509,"Jul 5, 2019, 12:56:47 PM",Morning Hike,Hike,,4091,4.36,,false,,activities/2506234509.gpx,78.01789855957031,,4091.0,3217.0,4361.2998046875,2.0,,83.58153533935547,,2535.39990234375,2592.39990234375,13.100000381469727,0.04127209633588791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508981905,"Jul 6, 2019, 12:58:35 PM",Patrol ,Hike,,3986,4.33,,false,,activities/2508981905.gpx,78.01789855957031,,3986.0,3120.0,4338.5,2.0,,82.29166412353516,,2535.39990234375,2592.39990234375,16.0,0.0437939390540123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509365950,"Jul 6, 2019, 3:39:38 PM",Quick sheep loop on with the day ,Ride,,1718,9.09,,false,,activities/2509365950.gpx,78.01789855957031,,1718.0,1667.0,9094.7001953125,14.199999809265137,,189.02284240722656,,2512.199951171875,2649.39990234375,11.199999809265137,0.007696790620684624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513521634,"Jul 7, 2019, 11:36:41 PM",Sunday eve time trial beer recovery ,Ride,,2867,17.60,,false,,activities/2513521634.gpx,78.01789855957031,,2867.0,2860.0,17608.599609375,15.399999618530273,,367.78509521484375,,2512.199951171875,2649.39990234375,12.600000381469727,0.005679043009877205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
